Scanner 391;https://www.boats24.com/sailboat/sailing-yacht/scanner/484950/391.html;89500;Yacht; Netherlands;WellMaintained
Dufour 412 Grand Large;https://www.boats24.com/sailboat/sailing-yacht/dufour/480671/412-grand-large-mit-volvo-penta-d2-50-motor.html;178000;Yacht; Italy;WellMaintained
Najad (SE) 460;https://www.boats24.com/sailboat/sailing-yacht/najad/484951/460.html;324500;Yacht; Netherlands;WellMaintained
Bavaria 38;https://www.boats24.com/sailboat/cabin-boat/bavaria/480669/38-mit-volvo-penta-d1-30-motor.html;57250;Boat; Italy;WellMaintained
Privilege Série 6;https://www.boats24.com/sailboat/catamaran/privilege/478543/serie-6-mit-yanmar-6by3-motor.html;1900000;Catamaran; United Kingdom;WellMaintained
Lübbe Voss (DE) Delphine;https://www.boats24.com/sailboat/classic-boat/luebbe-voss/482953/delphine-mit-farymann-motor.html;20000;Boat; Italy;WellMaintained
Flevo 1350;https://www.boats24.com/sailboat/sailing-yacht/flevo/473542/1350-mit-daf-da-475-1988-geplaatst-gedeeltelijk-2013-motor.html;89000;Yacht; Netherlands;WellMaintained
Beneteau OCEANIS 46;https://www.boats24.com/sailboat/cruiser/beneteau/486969/oceanis-46-mit-yanmar-motor.html;85000;Cruiser; Italy;WellMaintained
Hunter (USA) HUNTER 30;https://www.boats24.com/sailboat/cabin-boat/hunter/489084/hunter-30-mit-yanmar-motor.html;32000;Boat; Italy;WellMaintained
Sportina 760;https://www.boats24.com/sailboat/sailing-yacht/sportina/454332/760.html;24995;Yacht; United Kingdom;WellMaintained
Catalina (USA) Catalina 320 MKII;https://www.boats24.com/sailboat/cruiser/catalina/482915/catalina-320-mkii-mit-yanmar-3ym30-motor.html;66000;Cruiser; Italy;WellMaintained
Sirena-Yachts (FI) 44;https://www.boats24.com/sailboat/sailing-yacht/sirena-yachts/473512/44-mit-perkins-4108-1987-motor.html;69500;Yacht; Netherlands;WellMaintained
Amel (FR) Meltem 52;https://www.boats24.com/sailboat/sailing-yacht/amel/473513/meltem-52-mit-perkins-4-236-1998-motor.html;145000;Yacht; Netherlands;WellMaintained
Custom Gulet;https://www.boats24.com/sailboat/cabin-boat/custom/482903/gulet.html;398750;Boat; Croatia;WellMaintained
Beneteau OCEANIS 54;https://www.boats24.com/sailboat/cruiser/beneteau/449759/oceanis-54-mit-yanmar-4jh4hte-motor.html;175000;Cruiser; Croatia;WellMaintained
Classis (IT) SIR ARTHUR 39;https://www.boats24.com/sailboat/cruiser/classis/392972/sir-arthur-39-mit-volvo-penta-md21b-motor.html;55000;Cruiser; Italy;WellMaintained
Formosa (TW) Formosa 46;https://www.boats24.com/sailboat/cabin-boat/formosa/452152/formosa-46-mit-ford-lehman-48-l-motor.html;79000;Boat; Italy;WellMaintained
Colvic (GB) Colvic Watson;https://www.boats24.com/sailboat/cabin-boat/colvic/484928/colvic-watson-mit-thornycroft-t154-motor.html;33000;Boat; Italy;WellMaintained
Jeanneau Sun Odyssey 469;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/440121/sun-odyssey-469-mit-yanmar-motor.html;269900;Yacht; Germany;WellMaintained
Northshore Yachts (GB) Southerly 110;https://www.boats24.com/sailboat/cruiser/northshore-yachts/371760/southerly-110-mit-yanmar-3jh3e-motor.html;95000;Cruiser; Italy;WellMaintained
Beneteau OCEANIS 54;https://www.boats24.com/sailboat/cruiser/beneteau/449759/oceanis-54-mit-yanmar-4jh4hte-motor.html;175000;Cruiser; Croatia;WellMaintained
Jeanneau SUN ODYSSEY 43;https://www.boats24.com/sailboat/cruiser/jeanneau/482894/sun-odyssey-43-mit-yanmar-4jh3-te-motor.html;105000;Cruiser; Italy;WellMaintained
Comar (IT) Comet 65 Sport;https://www.boats24.com/sailboat/other/comar/480645/comet-65-sport-mit-yanmar-alh-hte-motor.html;Price On Request;Other; Italy;WellMaintained
Dehler 38;https://www.boats24.com/sailboat/cabin-boat/dehler/482893/38-mit-yanmar-3jh4e-motor.html;42000;Boat; Italy;WellMaintained
Elan 40;https://www.boats24.com/sailboat/sailing-yacht/elan/486963/40.html;59000;Yacht; Croatia;WellMaintained
Archambault A35;https://www.boats24.com/sailboat/cabin-boat/archambault/489068/a35-mit-nanni-21-motor.html;89500;Boat; Italy;WellMaintained
Bronsveen Motorsailer 1600;https://www.boats24.com/sailboat/motor-sailer/bronsveen/405299/motorsailer-1600.html;270000;Sailer; Netherlands;WellMaintained
Bavaria 32;https://www.boats24.com/sailboat/sailing-yacht/bavaria/489070/32.html;31000;Yacht; Croatia;WellMaintained
Hunter (USA) HUNTER 31;https://www.boats24.com/sailboat/cabin-boat/hunter/489069/hunter-31-mit-yanmar-21-hp-motor.html;65000;Boat; Italy;WellMaintained
Bavaria 36;https://www.boats24.com/sailboat/sailing-yacht/bavaria/472155/36.html;42000;Yacht; Croatia;WellMaintained
Van De Stadt (NL) 10.25;https://www.boats24.com/sailboat/sailing-yacht/van-de-stadt/476952/10-25.html;29500;Yacht; Netherlands;WellMaintained
Wibo van Wijk (NL) 1100;https://www.boats24.com/sailboat/sailing-yacht/wibo-van-wijk/482873/1100.html;39500;Yacht; Netherlands;WellMaintained
Werftbau (NL) Classic Schooner;https://www.boats24.com/sailboat/sailing-yacht/werftbau/476955/classic-schooner-mit-yanmar-motor.html;Price On Request;Yacht; France;WellMaintained
Dufour 365 Grand Large;https://www.boats24.com/sailboat/sailing-yacht/dufour/454303/365-grand-large-mit-volvo-penta-motor.html;119000;Yacht; Italy;WellMaintained
unbekannt Klassiek One Off;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/463514/klassiek-one-off.html;14900;Yacht; Netherlands;WellMaintained
Grand Soleil 37;https://www.boats24.com/sailboat/sailing-yacht/grand-soleil/463519/37.html;109000;Yacht; Croatia;WellMaintained
One-Off Bootsbau (AT) S-SPANT;https://www.boats24.com/sailboat/sailing-yacht/one-off-bootsbau/480664/s-spant.html;24999;Yacht; Netherlands;WellMaintained
Mylne Klassiek Zeiljacht;https://www.boats24.com/sailboat/sailing-yacht/mylne/463637/klassiek-zeiljacht.html;29500;Yacht; Netherlands;WellMaintained
Dehler 80 Ak;https://www.boats24.com/sailboat/sailing-yacht/dehler/489061/80-ak-mit-electrische-aandrijving-motor.html;8950;Yacht; Netherlands;WellMaintained
HUITEMA ZEESCHOUW Zeeschouw;https://www.boats24.com/sailboat/sailing-yacht/huitema-zeeschouw/476928/zeeschouw.html;34500;Yacht; Netherlands;WellMaintained
Mylne Klassiek Zeiljacht;https://www.boats24.com/sailboat/sailing-yacht/mylne/463637/klassiek-zeiljacht.html;29500;Yacht; Netherlands;WellMaintained
Hunter (USA) 36;https://www.boats24.com/sailboat/sailing-yacht/hunter/482870/36-mit-yanmar-motor.html;79000;Yacht; Netherlands;WellMaintained
Trintella 57a;https://www.boats24.com/sailboat/sailing-yacht/trintella/478505/57a-mit-perkins-motor.html;295000;Yacht; Greece;WellMaintained
Hans Christian 41T;https://www.boats24.com/sailboat/sailing-yacht/hans-christian/489051/41t-mit-yanmar-motor.html;168000;Yacht; Netherlands;WellMaintained
Dehler 34 JV;https://www.boats24.com/sailboat/sailing-yacht/dehler/494496/34-jv.html;65000;Yacht; Netherlands;WellMaintained
Van De Stadt (NL) Trintella III;https://www.boats24.com/sailboat/sailing-yacht/van-de-stadt/494486/trintella-iii.html;25000;Yacht; Netherlands;WellMaintained
Jeanneau SUN ODYSSEY 42i;https://www.boats24.com/sailboat/cabin-boat/jeanneau/494087/sun-odyssey-42i-mit-yanmar-4jh5e-motor.html;125000;Boat; Italy;WellMaintained
Colin Archer Ketch;https://www.boats24.com/sailboat/sailing-yacht/colin-archer/442959/ketch.html;30500;Yacht; Netherlands;WellMaintained
Koopmans 34;https://www.boats24.com/sailboat/sailing-yacht/koopmans/494469/34-mit-volvo-penta-motor.html;84000;Yacht; Netherlands;WellMaintained
Vilm 2 Pilothouse Ketch (ready world cirum;https://www.boats24.com/sailboat/sailing-yacht/vilm/494456/2-pilothouse-ketch-ready-world-cirum-mit-volvo-md30a-motor.html;86000;Yacht; Canary Islands;WellMaintained
Garcia Garcia 86 QR;https://www.boats24.com/sailboat/sailing-yacht/garcia/494458/garcia-86-qr-mit-volvo-motor.html;1300000;Yacht; France;WellMaintained
X-Yachts (DK) X-40;https://www.boats24.com/sailboat/sailing-yacht/x-yachts/492210/x-40.html;165000;Yacht; Netherlands;WellMaintained
Bavaria 49;https://www.boats24.com/sailboat/sailing-yacht/bavaria/492211/49.html;75000;Yacht; Croatia;WellMaintained
Hanse Yachts 385;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/492216/385-mit-volvo-penta-d1-30-motor.html;119000;Yacht; Germany;WellMaintained
Schooner Baltimore Fishing;https://www.boats24.com/sailboat/sailing-yacht/schooner/492190/baltimore-fishing-mit-man-motor.html;650000;Yacht; Portugal;WellMaintained
Bavaria Cruiser 32;https://www.boats24.com/sailboat/sailing-yacht/bavaria/492217/cruiser-32.html;65000;Yacht; Germany;WellMaintained
Wauquiez (FR) CENTURION 38;https://www.boats24.com/sailboat/sailing-yacht/wauquiez/492201/centurion-38-mit-volvo-motor.html;59000;Yacht; France;WellMaintained
Classic (DE) Amigo 40;https://www.boats24.com/sailboat/classic-boat/classic/484909/amigo-40.html;39500;Boat; Germany;WellMaintained
Bavaria Cruiser 33;https://www.boats24.com/sailboat/sailing-yacht/bavaria/492218/cruiser-33-mit-volvo-penta-d1-30-motor.html;82000;Yacht; Germany;WellMaintained
Fountaine Pajot BAHIA 46;https://www.boats24.com/sailboat/sailing-yacht/fountaine-pajot/492204/bahia-46-mit-yanmar-motor.html;225000;Yacht; Italy;WellMaintained
Lemsteraak (NL) Roefaak;https://www.boats24.com/sailboat/sailing-yacht/lemsteraak/490597/roefaak.html;95000;Yacht; Netherlands;WellMaintained
Mälar 30;https://www.boats24.com/sailboat/sailing-yacht/maelar/490600/30.html;49500;Yacht; Netherlands;WellMaintained
Vindö (SE) 30;https://www.boats24.com/sailboat/classic-boat/vindoe/467545/30-mit-nanni-diesel-motor.html;9900;Boat; Germany;WellMaintained
unbekannt unbekannt Soling;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/378110/unbekannt-soling.html;7950;Yacht; Germany;WellMaintained
Olsen (DK) Heaven Can Wait;https://www.boats24.com/sailboat/sailing-yacht/olsen/467493/heaven-can-wait-mit-deutz-marine-motor.html;965000;Yacht; Germany;WellMaintained
Hallberg-Rassy 36 Mk1;https://www.boats24.com/sailboat/sailing-yacht/hallberg-rassy/482822/36-mk1.html;95000;Yacht; Netherlands;WellMaintained
Jeanneau Sun Odyssey 469;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/402347/sun-odyssey-469-mit-yanmar-motor.html;194900;Yacht; Croatia;WellMaintained
ALLIAGE YACHTS Azzuro 53;https://www.boats24.com/sailboat/sailing-yacht/alliage-yachts/486930/azzuro-53-mit-nanni-diesel-motor.html;495000;Yacht; France;WellMaintained
Hanse Yachts 345;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/434731/345-mit-volvo-penta-d1-motor.html;99500;Yacht; Spain;WellMaintained
Hoek Design Truly Classic 56 ´Little Dragon;https://www.boats24.com/sailboat/sailing-yacht/hoek-design/467494/truly-classic-56-little-dragon-mit-yanmar-4lha-htp-motor.html;625000;Yacht; Germany;WellMaintained
Catalina (USA) 30;https://www.boats24.com/sailboat/sailing-yacht/catalina/484903/30.html;15000;Yacht; Netherlands;WellMaintained
Olsen (DK) Heaven Can Wait;https://www.boats24.com/sailboat/sailing-yacht/olsen/467493/heaven-can-wait-mit-deutz-marine-motor.html;965000;Yacht; Germany;WellMaintained
Hallberg-Rassy 36 Mk1;https://www.boats24.com/sailboat/sailing-yacht/hallberg-rassy/482822/36-mk1.html;95000;Yacht; Netherlands;WellMaintained
Jeanneau Sun Odyssey 469;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/402347/sun-odyssey-469-mit-yanmar-motor.html;194900;Yacht; Croatia;WellMaintained
Blue Phoenix HURRICANE 315;https://www.boats24.com/sailboat/sailing-yacht/blue-phoenix/482844/hurricane-315-mit-1996-motor.html;24000;Yacht; ;WellMaintained
Hallberg-Rassy 312 -VERKAUFT-;https://www.boats24.com/sailboat/sailing-yacht/hallberg-rassy/419171/312-verkauft-mit-volvo-penta-2003-motor.html;44900;Yacht; Germany;WellMaintained
Cantiere Ippolito Girolamo Jawl;https://www.boats24.com/sailboat/sailing-yacht/cantiere-ippolito-girolamo/470133/jawl-mit-vetus-motor.html;25000;Yacht; Italy;WellMaintained
Cantiere navale Cantieri Del Sud Key Heaven Ya;https://www.boats24.com/sailboat/sailing-yacht/cantiere-navale-cantieri-del-sud/470134/key-heaven-yawl-mit-yanmar-motor.html;30000;Yacht; Italy;WellMaintained
Serigi SOLARIS TWO;https://www.boats24.com/sailboat/sailing-yacht/serigi/480624/solaris-two-mit-1994-motor.html;140000;Yacht; ;WellMaintained
Jeanneau Sun Odyssey 49i - Sun Odyssey 49 i;https://www.boats24.com/sailboat/cruiser/jeanneau/488986/sun-odyssey-49i-sun-odyssey-49-i-mit-yanmar-4jh4-hte-motor.html;119000;Cruiser; Italy;WellMaintained
Hallberg-Rassy 312 -VERKAUFT-;https://www.boats24.com/sailboat/sailing-yacht/hallberg-rassy/419171/312-verkauft-mit-volvo-penta-2003-motor.html;44900;Yacht; Germany;WellMaintained
Blue Phoenix HURRICANE 315;https://www.boats24.com/sailboat/sailing-yacht/blue-phoenix/482844/hurricane-315-mit-1996-motor.html;24000;Yacht; ;WellMaintained
Cantiere Ippolito Girolamo Jawl;https://www.boats24.com/sailboat/sailing-yacht/cantiere-ippolito-girolamo/470133/jawl-mit-vetus-motor.html;25000;Yacht; Italy;WellMaintained
Cantiere del Trasimeno CT 43 HUNRAKEN;https://www.boats24.com/sailboat/cruiser/cantiere-del-trasimeno/484899/ct-43-hunraken-mit-vetus-p-4-25-motor.html;80000;Cruiser; Italy;WellMaintained
Lagoon Lagoon 380 S2;https://www.boats24.com/sailboat/catamaran/lagoon/482764/lagoon-380-s2-mit-yanmar-motor.html;198000;Catamaran; Croatia;WellMaintained
Nautors Swan (FI) Swan 43;https://www.boats24.com/sailboat/other/nautors-swan/378114/swan-43-mit-volvo-penta-d2-55-motor.html;165000;Other; Spain;WellMaintained
Westerly (GB) Sealord;https://www.boats24.com/sailboat/sailing-yacht/westerly/486862/sealord-mit-volvo-penta-motor.html;49000;Yacht; Portugal;WellMaintained
Lagoon 400;https://www.boats24.com/sailboat/catamaran/lagoon/486861/400-mit-yanmar-motor.html;260000;Catamaran; Portugal;WellMaintained
Dufour 38 Classic;https://www.boats24.com/sailboat/sailing-yacht/dufour/482758/38-classic-mit-volvo-penta-md-2040-motor.html;58900;Yacht; Italy;WellMaintained
Maxi Yachts (SE) Maxi 100;https://www.boats24.com/sailboat/sailing-yacht/maxi-yachts/488975/maxi-100.html;98000;Yacht; Greece;WellMaintained
Lamberti (IT) Stahlketch 18,50m;https://www.boats24.com/sailboat/classic-boat/lamberti/408422/stahlketch-1850m-mit-perkins-sabre-t6-354m-motor.html;125000;Boat; France;WellMaintained
Cantiere Crosato di Crosato Andrea Sensacion;https://www.boats24.com/sailboat/other/cantiere-crosato-di-crosato-andrea/484900/sensacion-mit-lombardini-ldw-1003-m-motor.html;78000;Other; Italy;WellMaintained
Cantiere del Trasimeno CT 43 HUNRAKEN;https://www.boats24.com/sailboat/cruiser/cantiere-del-trasimeno/484899/ct-43-hunraken-mit-vetus-p-4-25-motor.html;80000;Cruiser; Italy;WellMaintained
Lagoon Lagoon 380 S2;https://www.boats24.com/sailboat/catamaran/lagoon/482764/lagoon-380-s2-mit-yanmar-motor.html;198000;Catamaran; Croatia;WellMaintained
Nauticat 37;https://www.boats24.com/sailboat/sailing-yacht/nauticat/482756/37.html;329000;Yacht; Finland;WellMaintained
Bali Catamarans 4.1;https://www.boats24.com/sailboat/other/bali-catamarans/472081/4-1.html;395000;Other; Croatia;WellMaintained
Vennekens (BE) 55;https://www.boats24.com/sailboat/sailing-yacht/vennekens/452038/55.html;139500;Yacht; Netherlands;WellMaintained
Jeanneau one design JOD 35;https://www.boats24.com/sailboat/cabin-boat/jeanneau/476806/one-design-jod-35-mit-lombardini-motor.html;27000;Boat; Italy;WellMaintained
Beneteau OCEANIS 361 CLIPPER DL;https://www.boats24.com/sailboat/sailing-yacht/beneteau/486830/oceanis-361-clipper-dl-mit-volvo-motor.html;85000;Yacht; France;WellMaintained
unbekannt PETIT PRINCE ACIER CC;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/467452/petit-prince-acier-cc-mit-yanmar-motor.html;48000;Yacht; Spain;WellMaintained
Jeanneau SUN ODYSSEY 34.2;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/488962/sun-odyssey-34-2-mit-yanmar-motor.html;46000;Yacht; Italy;WellMaintained
Mamba (SE) 34;https://www.boats24.com/sailboat/sailing-yacht/mamba/454150/34.html;24750;Yacht; Greece;WellMaintained
Alubat (FR) OVNI 385;https://www.boats24.com/sailboat/sailing-yacht/alubat/480567/ovni-385-mit-volvo-motor.html;139000;Yacht; France;WellMaintained
Hanse Yachts HANSE 540E;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/488966/hanse-540e-mit-yanmar-motor.html;215000;Yacht; France;WellMaintained
schokker 9.84;https://www.boats24.com/sailboat/sailing-yacht/schokker/454240/9-84.html;26000;Yacht; Netherlands;WellMaintained
Bordogna CLASSIC BORDOGNA MAPPACI;https://www.boats24.com/sailboat/sailing-yacht/bordogna/460572/classic-bordogna-mappaci-mit-fiat-motor.html;330000;Yacht; Spain;WellMaintained
unbekannt PETIT PRINCE ACIER CC;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/467452/petit-prince-acier-cc-mit-yanmar-motor.html;48000;Yacht; Spain;WellMaintained
Lagoon LAGOON 620;https://www.boats24.com/sailboat/sailing-yacht/lagoon/472078/lagoon-620-mit-volvo-d3-150-motor.html;1400000;Yacht; Turkey;WellMaintained
Beneteau OCEANIS 361 CLIPPER DL;https://www.boats24.com/sailboat/sailing-yacht/beneteau/486830/oceanis-361-clipper-dl-mit-volvo-motor.html;85000;Yacht; France;WellMaintained
Hanse Yachts HANSE 345;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/488967/hanse-345-mit-volvo-penta-motor.html;94000;Yacht; France;WellMaintained
Lagoon LAGOON 440;https://www.boats24.com/sailboat/sailing-yacht/lagoon/463371/lagoon-440-mit-yanmar-motor.html;306000;Yacht; ;WellMaintained
Bavaria BAVARIA 38 OCEAN CC;https://www.boats24.com/sailboat/sailing-yacht/bavaria/467454/bavaria-38-ocean-cc-mit-volvo-motor.html;69900;Yacht; France;WellMaintained
Jeanneau SYMPHONIE;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/476795/symphonie-mit-yanmar-motor.html;18000;Yacht; France;WellMaintained
Custom 58.00;https://www.boats24.com/sailboat/sailing-yacht/custom/478496/58-00.html;Price On Request;Yacht; Netherlands;WellMaintained
C.N. Lavagna Pexino 12M;https://www.boats24.com/sailboat/motor-sailer/c-n-lavagna/486943/pexino-12m-mit-daf-motor.html;60000;Sailer; Croatia;WellMaintained
Dick Ruis (NL) Skarpsno 44;https://www.boats24.com/sailboat/sailing-yacht/dick-ruis/484842/skarpsno-44-mit-volvo-penta-motor.html;164000;Yacht; Netherlands;WellMaintained
Karatas Ketch 75;https://www.boats24.com/sailboat/sailing-yacht/karatas/467441/ketch-75-mit-cummins-motor.html;169000;Yacht; Greece;WellMaintained
Bavaria 35 Holiday;https://www.boats24.com/sailboat/sailing-yacht/bavaria/482699/35-holiday-mit-volvo-motor.html;57000;Yacht; Netherlands;WellMaintained
Dufour 460 Grand Large;https://www.boats24.com/sailboat/sailing-yacht/dufour/484843/460-grand-large-mit-volvo-penta-motor.html;194000;Yacht; Spain;WellMaintained
One Off Sailing Yacht;https://www.boats24.com/sailboat/sailing-yacht/one-off/486931/sailing-yacht-mit-ford-motor.html;150000;Yacht; France;WellMaintained
Karatas Ketch 75;https://www.boats24.com/sailboat/sailing-yacht/karatas/467441/ketch-75-mit-cummins-motor.html;169000;Yacht; Greece;WellMaintained
Bavaria 35 Holiday;https://www.boats24.com/sailboat/sailing-yacht/bavaria/482699/35-holiday-mit-volvo-motor.html;57000;Yacht; Netherlands;WellMaintained
Dufour 460 Grand Large;https://www.boats24.com/sailboat/sailing-yacht/dufour/484843/460-grand-large-mit-volvo-penta-motor.html;194000;Yacht; Spain;WellMaintained
One Off Sailing Yacht;https://www.boats24.com/sailboat/sailing-yacht/one-off/486931/sailing-yacht-mit-ford-motor.html;150000;Yacht; France;WellMaintained
unbekannt 25 m;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/467444/25-m-mit-volvo-penta-motor.html;Price On Request;Yacht; Spain;WellMaintained
Dufour 560 Grand Large;https://www.boats24.com/sailboat/sailing-yacht/dufour/472071/560-grand-large-mit-volvo-penta-motor.html;304950;Yacht; Italy;WellMaintained
Nordia (NL) 53 Ketch;https://www.boats24.com/sailboat/sailing-yacht/nordia/482702/53-ketch-mit-volvo-penta-motor.html;380000;Yacht; Germany;WellMaintained
Formosa (TW) 51 One Off;https://www.boats24.com/sailboat/sailing-yacht/formosa/486827/51-one-off-mit-hino-motor.html;379000;Yacht; Spain;WellMaintained
unbekannt Prima 38 OD;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/494445/prima-38-od-mit-yanmar-36m30-motor.html;89000;Yacht; Germany;WellMaintained
Bali Catamarans 4.0;https://www.boats24.com/sailboat/sailing-yacht/bali-catamarans/494444/4-0-mit-2-x-volvo-penta-d2-40-motor.html;271600;Yacht; Croatia;WellMaintained
Jeanneau Sun Odyssey 36i;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/494391/sun-odyssey-36i-mit-yanmar-motor.html;85000;Yacht; Portugal;WellMaintained
Janmor (PL) Pegaz 737;https://www.boats24.com/sailboat/other/janmor/472662/pegaz-737-mit-honda-motor.html;22500;Other; Germany;WellMaintained
Phantom Phantom 30;https://www.boats24.com/sailboat/sailing-yacht/phantom/462876/phantom-30-mit-faryman-motor.html;6900;Yacht; Germany;WellMaintained
Lagoon LAGOON 500;https://www.boats24.com/sailboat/sailing-yacht/lagoon/490114/lagoon-500-mit-yanmar-motor.html;365000;Yacht; France;WellMaintained
Beneteau OCEANIS 381 CLIPPER;https://www.boats24.com/sailboat/sailing-yacht/beneteau/494381/oceanis-381-clipper-mit-volvo-penta-motor.html;72000;Yacht; France;WellMaintained
Alliaura Marine (FR) FEELING 32 DI;https://www.boats24.com/sailboat/sailing-yacht/alliaura-marine/494380/feeling-32-di-mit-volvo-motor.html;70000;Yacht; France;WellMaintained
unbekannt BAKERCRAFT 47;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/494071/bakercraft-47-mit-perkins-motor.html;90000;Yacht; France;WellMaintained
Beneteau CYCLADES 50.4;https://www.boats24.com/sailboat/sailing-yacht/beneteau/485213/cyclades-50-4-mit-yanmar-motor.html;250000;Yacht; France;WellMaintained
Dufour DUFOUR 32 CLASSIC GTE;https://www.boats24.com/sailboat/sailing-yacht/dufour/494379/dufour-32-classic-gte-mit-volvo-motor.html;36000;Yacht; France;WellMaintained
L ETABLI MARIN ETROIT MOUSQUETAIRE;https://www.boats24.com/sailboat/sailing-yacht/l-etabli-marin/494376/etroit-mousquetaire-mit-yamaha-motor.html;36900;Yacht; France;WellMaintained
Baltic (DE) 43;https://www.boats24.com/sailboat/sailing-yacht/baltic/473280/43-mit-yanmar-motor.html;119000;Yacht; Sweden;WellMaintained
unbekannt Aquilla;https://www.boats24.com/sailboat/dinghy/unbekannt/494372/aquilla.html;3500;Dinghy; Germany;WellMaintained
Beneteau OCEANIS 40;https://www.boats24.com/sailboat/sailing-yacht/beneteau/494365/oceanis-40-mit-yanmar-motor.html;79000;Yacht; Greece;WellMaintained
Fellowship 62;https://www.boats24.com/sailboat/sailing-yacht/fellowship/434652/62.html;240000;Yacht; Denmark;WellMaintained
Sabin 16er Jollenkreuzer;https://www.boats24.com/sailboat/sailing-yacht/sabin/454058/16er-jollenkreuzer.html;14900;Yacht; Germany;WellMaintained
Jeanneau Sun Odyssey 439;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/492096/sun-odyssey-439-mit-yanmar-motor.html;114950;Yacht; Italy;WellMaintained
X-Yachts (DK) IMX-38;https://www.boats24.com/sailboat/sailing-yacht/x-yachts/488931/imx-38-mit-volvo-penta-md-2030-b-motor.html;54800;Yacht; Germany;WellMaintained
Beneteau Oceanis 51.1;https://www.boats24.com/sailboat/cruiser/beneteau/490556/oceanis-51-1-mit-yanmar-4jh110-common-rail-motor.html;365000;Cruiser; Croatia;WellMaintained
Moody 64;https://www.boats24.com/sailboat/sailing-yacht/moody/490542/64-mit-yanmar-motor.html;479000;Yacht; Spain;WellMaintained
Grand Soleil 54;https://www.boats24.com/sailboat/other/grand-soleil/421389/54.html;399000;Other; Croatia;WellMaintained
Jeanneau Sun Odyssey 439;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/492096/sun-odyssey-439-mit-yanmar-motor.html;114950;Yacht; Italy;WellMaintained
Bavaria 51 Cruiser;https://www.boats24.com/sailboat/sailing-yacht/bavaria/472022/51-cruiser-mit-volvo-penta-d2-motor.html;249000;Yacht; Germany;WellMaintained
Hanse Yachts 508;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/449627/508-mit-engine-diesel-approx-80-hp-saildrive-2-blade-fix-propeller-motor.html;264400;Yacht; Croatia;WellMaintained
Bali Catamarans 4.1;https://www.boats24.com/sailboat/sailing-yacht/bali-catamarans/449628/4-1-mit-2-x-yanmar-motor.html;336400;Yacht; Croatia;WellMaintained
Dehler 46;https://www.boats24.com/sailboat/sailing-yacht/dehler/473421/46-mit-volvo-penta-75-motor.html;410000;Yacht; Croatia;WellMaintained
Hanse Yachts 548;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/449629/548-mit-engine-diesel-approx-107-hp-shaft-drive-3-blade-folding-propeller-motor.html;382800;Yacht; Croatia;WellMaintained
Hanse Yachts 315;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/449618/315-mit-volvo-d1-20-18-hp-motor.html;67800;Yacht; Croatia;WellMaintained
Bali Catamarans 4.5;https://www.boats24.com/sailboat/sailing-yacht/bali-catamarans/449631/4-5-mit-2-x-yanmar-motor.html;459400;Yacht; Croatia;WellMaintained
Hanse Yachts 445;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/449620/445-mit-volvo-d2-55-39kw-53hp-saildrive-propeller-3-blade-fix-motor.html;116000;Yacht; Croatia;WellMaintained
Werftbau 65 Fuß Galanta >RESERVIERT<;https://www.boats24.com/sailboat/other/werftbau/484820/65-fuss-galanta-reserviert-mit-mercedes-om352-135ps-motor.html;249000;Other; Croatia;WellMaintained
Hanse Yachts 508;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/449627/508-mit-engine-diesel-approx-80-hp-saildrive-2-blade-fix-propeller-motor.html;264400;Yacht; Croatia;WellMaintained
Bali Catamarans 4.1;https://www.boats24.com/sailboat/sailing-yacht/bali-catamarans/449628/4-1-mit-2-x-yanmar-motor.html;336400;Yacht; Croatia;WellMaintained
Baltic (DE) 70;https://www.boats24.com/sailboat/sailing-yacht/baltic/484811/70-mit-yanmar-4lh-hte-motor.html;689000;Yacht; Germany;WellMaintained
BARKMEIJER ZEILTJALK Barkmeijer Zeiltjalk;https://www.boats24.com/sailboat/sailing-yacht/barkmeijer-zeiltjalk/328322/barkmeijer-zeiltjalk-mit-volvo-penta-1957-motor.html;79000;Yacht; Netherlands;WellMaintained
